frame,is_detected,pos_cx,pos_cy,pos_Z,vel_cx,vel_cy,vel_Z,P_diag_cx,P_diag_cy,P_diag_Z,P_diag_vcx,P_diag_vcy,P_diag_vZ
308,0,865.5221480244891,-11.300851465529341,-20.605908320243852,58.494131323331146,-976.1229983472936,12.285854285956649,6.962852102924886,6.962852102924886,1.5555560038507785,239.68749003695712,239.68749003695712,400.000032273094
309,0,867.4719524019334,-43.83828474377246,-20.196379844045296,58.494131323331146,-976.1229983472936,12.285854285956649,9.349842118837628,9.349842118837628,3.3333340685213573,264.6874900369571,264.6874900369571,500.000032273094
310,0,869.4217567793778,-76.37571802201558,-19.78685136784674,58.494131323331146,-976.1229983472936,12.285854285956649,12.297248779276941,12.297248779276941,6.111112204909922,289.6874900369571,289.6874900369571,600.000032273094
311,0,871.3715611568222,-108.9131513002587,-19.377322891648184,58.494131323331146,-976.1229983472936,12.285854285956649,15.860627639798384,15.860627639798384,10.111112635238698,314.6874900369571,314.6874900369571,700.000032273094
312,0,873.3213655342665,-141.45058457850183,-18.967794415449628,58.494131323331146,-976.1229983472936,12.285854285956649,20.09553425595751,20.09553425595751,15.555557581729902,339.6874900369571,339.6874900369571,800.000032273094
313,0,875.2711699117109,-173.98801785674496,-18.558265939251072,58.494131323331146,-976.1229983472936,12.285854285956649,25.057524183309873,25.057524183309873,22.666669266605762,364.6874900369571,364.6874900369571,900.000032273094
314,0,877.2209742891553,-206.5254511349881,-18.148737463052516,58.494131323331146,-976.1229983472936,12.285854285956649,30.802152977411026,30.802152977411026,31.666669912088494,389.6874900369571,389.6874900369571,1000.000032273094
315,0,879.1707786665996,-239.06288441323122,-17.73920898685396,58.494131323331146,-976.1229983472936,12.285854285956649,37.38497619381653,37.38497619381653,42.77778174040033,414.6874900369571,414.6874900369571,1100.000032273094
316,0,881.120583044044,-271.60031769147434,-17.329680510655404,58.494131323331146,-976.1229983472936,12.285854285956649,44.86154938808193,44.86154938808193,56.22222697376348,439.6874900369571,439.6874900369571,1200.000032273094
317,0,883.0703874214884,-304.13775096971744,-16.920152034456848,58.494131323331146,-976.1229983472936,12.285854285956649,53.2874281157628,53.2874281157628,72.22222783440019,464.6874900369571,464.6874900369571,1300.000032273094
318,0,885.0201917989327,-336.67518424796054,-16.510623558258292,58.494131323331146,-976.1229983472936,12.285854285956649,62.71816793241469,62.71816793241469,91.00000654453264,489.6874900369571,489.6874900369571,1400.000032273094
319,0,886.9699961763771,-369.21261752620364,-16.101095082059736,58.494131323331146,-976.1229983472936,12.285854285956649,73.20932439359315,73.20932439359315,112.77778532638308,514.6874900369571,514.6874900369571,1500.000032273094
320,0,888.9198005538215,-401.75005080444674,-15.691566605861182,58.494131323331146,-976.1229983472936,12.285854285956649,84.81645305485374,84.81645305485374,137.77778640217375,539.6874900369571,539.6874900369571,1600.000032273094
321,1,944.7969429972386,567.5525780483957,-15.184872163923222,169.37928827439458,1083.8561608940904,12.550852387910764,8.240115232289662,8.240115232289662,-9.690887964208883e-05,186.8998932391233,186.8998932391233,463.63556336043416
322,1,955.096728523286,629.0579323682523,-14.669343943813532,180.6396291629366,1145.2578168752916,15.466444952318835,4.639848088105861,4.639848088105861,1.816351710112146e-08,182.99363873251178,182.99363873251178,99.91277829983363
323,1,965.3992221704626,659.1079752114305,-14.056552991429871,193.90540892722487,1120.0807551256014,18.383727616477504,3.4488654474246707,3.4488654474246707,1.7950749131620128e-08,187.42001349324676,187.42001349324676,100.00003251360008
324,1,975.4831075773284,674.3539513447685,-13.346404321435108,207.93604874980346,1034.4714473283525,21.304459155442743,2.9414614835722577,2.9414614835722577,1.7924740332229407e-08,190.97101247286918,190.97101247286918,100.00003231096348
325,1,982.5842329838182,684.557674012229,-12.538909107715456,208.70739002463287,924.2624374417381,24.22485546905076,2.727553296399058,2.727553296399058,1.7924740285517925e-08,191.5313994510976,191.5313994510976,100.0000322743446
326,0,989.5411459846393,715.3664219269535,-11.731413925413765,208.70739002463287,924.2624374417381,24.22485546905076,3.765784832917488,3.765784832917488,0.1111112007566287,216.5313994510976,216.5313994510976,200.00003227434462
327,0,996.4980589854605,746.1751698416781,-10.923918743112074,208.70739002463287,924.2624374417381,24.22485546905076,5.257419479327246,5.257419479327246,0.5555557886426162,241.5313994510976,241.5313994510976,300.0000322743446
328,0,1003.4549719862816,776.9839177564027,-10.116423560810382,208.70739002463287,924.2624374417381,24.22485546905076,7.258012791183888,7.258012791183888,1.555556003804925,266.5313994510976,266.5313994510976,400.0000322743446
329,0,1010.4118849871028,807.7926656711272,-9.308928378508691,208.70739002463287,924.2624374417381,24.22485546905076,9.82312032404297,9.82312032404297,3.3333340684657777,291.5313994510976,291.5313994510976,500.0000322743446
330,0,1017.3687979879239,838.6014135858518,-8.501433196207,208.70739002463287,924.2624374417381,24.22485546905076,13.008297633460046,13.008297633460046,6.111112204847395,316.5313994510976,316.5313994510976,600.0000322743447
331,1,1033.3632783407475,656.5142152324815,-7.59603744976377,242.55992789770184,126.80579857458076,24.902628565634892,5.868851288256518,5.868851288256518,4.172778500722702e-07,187.19019435478822,187.19019435478822,215.3846476916833
332,1,1041.923424394179,602.5211852557586,-6.668003247312775,244.33664404859266,-91.04787461098684,27.841019767793945,4.103489680887003,4.103489680887003,1.7867174079368138e-08,164.0390036652929,164.0390036652929,100.00039162587547
333,1,1048.6698951336434,572.2938695980243,-5.642116998129843,238.85353305442447,-197.69301665494942,30.776586532127926,3.339391197655092,3.339391197655092,1.7945647337687744e-08,158.7378643112396,158.7378643112396,100.00003220630487
334,0,1056.631679568791,565.7041023761927,-4.616230780392246,238.85353305442447,-197.69301665494942,30.776586532127926,4.388878269348748,4.388878269348748,0.11111120070480955,183.7378643112396,183.7378643112396,200.00003220630487
335,0,1064.5934640039386,559.1143351543611,-3.590344562654648,238.85353305442447,-197.69301665494942,30.776586532127926,5.818893928400714,5.818893928400714,0.5555557883668715,208.7378643112396,208.7378643112396,300.00003220630487
336,1,1069.9896301941687,529.1980271301637,-2.4661634599548683,228.34718875986388,-293.21645212952933,32.04037779583122,4.14533830165122,4.14533830165122,2.217793380198616e-08,174.37973934480024,174.37973934480024,142.8571536727933
337,0,1077.601203152831,519.4241453925127,-1.3981508667604943,228.34718875986388,-293.21645212952933,32.04037779583122,5.470785743562319,5.470785743562319,0.15873020571710303,199.37973934480024,199.37973934480024,242.8571536727933
338,0,1085.2127761114932,509.65026365486176,-0.33013827356612024,228.34718875986388,-293.21645212952933,32.04037779583122,7.211521495128528,7.211521495128528,0.7460318418624795,224.37973934480024,224.37973934480024,342.8571536727933
339,0,1092.8243490701554,499.8763819172108,0.7378743196282538,228.34718875986388,-293.21645212952933,32.04037779583122,9.423101111905405,9.423101111905405,1.9841271528362854,249.37973934480024,249.37973934480024,442.8571536727933
340,0,1100.4359220288177,490.1025001795598,1.8058869128226278,228.34718875986388,-293.21645212952933,32.04037779583122,12.161080149448505,12.161080149448505,4.095238360860743,274.3797393448002,274.3797393448002,542.8571536727933
341,1,1103.075503408693,472.7315885145073,4.407160967824275,210.88469228357945,-319.89853841935434,44.03981508696327,5.691313543644588,5.691313543644588,0.01221409726208115,178.62023968017266,178.62023968017266,196.4002617562835
342,1,1108.5534371971187,461.79970659819065,6.056599032080207,205.31147622672378,-320.8633446153618,49.12914669975534,4.0068955611338914,4.0068955611338914,0.11232753190174571,162.13226158348712,162.13226158348712,198.46467628645198
343,1,1113.8702155165147,452.58702822663247,6.721676939974177,199.43781873716608,-315.15959973684676,31.633514482514883,3.2742284495848266,3.2742284495848266,0.29130140442677527,159.42723177914252,159.42723177914252,217.0476366118421
344,1,1118.746286433982,443.46134785399926,6.409344107822471,192.0427443035334,-309.4014932547833,12.297428447213719,2.905665527036556,2.905665527036556,0.3760910091690532,160.29524798065034,160.29524798065034,215.83044688385473
345,1,1122.1097166494346,437.0899642288726,6.13257684070098,178.40671539763224,-291.7078413316954,3.443417213363407,2.7171555149232707,2.7171555149232707,0.27711013899121917,161.62109148402078,161.62109148402078,200.5339939327451
346,0,1128.056607162689,427.36636951781605,6.247357414479761,178.40671539763224,-291.7078413316954,3.443417213363407,3.7097974211179174,3.7097974211179174,0.7381279314613305,186.62109148402078,186.62109148402078,300.5339939327451
347,1,1131.7265433162606,422.9101775939995,5.990504930436248,167.75694833762506,-267.0711539704469,-0.8478428187981404,3.250987037776277,3.250987037776277,0.2517181653126066,171.40417639101196,171.40417639101196,199.97698622380682
348,0,1137.3184415941814,414.0078057949846,5.962243503142976,167.75694833762506,-267.0711539704469,-0.8478428187981404,4.455136859055904,4.455136859055904,0.667688052473856,196.40417639101196,196.40417639101196,299.9769862238068
349,1,1140.0066909874656,412.27947095198465,6.090128738524672,154.6139852284001,-234.5988727810777,1.0165609508811906,3.6243561919794773,3.6243561919794773,0.1958110346387587,171.33970450752213,171.33970450752213,194.20484103321465
350,1,1141.8112062764708,411.01321131487066,6.115062994970925,139.52267496073284,-205.06899244419733,0.8775687281232976,3.1761854651351253,3.1761854651351253,0.17462936245803634,161.1711869732888,161.1711869732888,199.48660125469058
351,1,1145.7166238175128,407.11346350196686,6.100863299534916,136.11821252403575,-191.658825227212,0.17267758009847012,2.914055185394263,2.914055185394263,0.17714863245432053,157.0601442878871,157.0601442878871,194.2455937116771
352,1,1150.300196577382,402.976985785433,6.2840230815366755,136.33417502906397,-181.15363471963963,3.0098150239013686,2.757672904155176,2.757672904155176,0.17481829986162983,155.55364935923816,155.55364935923816,189.4493343749634
353,1,1154.4226559135518,398.7710770254984,6.4986454395240365,134.32347858316933,-172.42240665604737,4.831243175509478,2.665965409727186,2.665965409727186,0.19587760682601832,155.08126424773127,155.08126424773127,194.003985147425
354,1,1158.4686743164355,394.75546313323395,6.930667056924256,132.2311786821801,-164.02373979141163,9.025078717529297,2.6145474070745136,2.6145474070745136,0.22478778962030405,154.90294327328664,154.90294327328664,199.45157945381936
355,1,1161.3017984204032,392.120674082329,7.167921682117128,124.495586436371,-150.1074280579283,8.075822624324097,2.587701358155469,2.587701358155469,0.28465285028960924,154.69884163339856,154.69884163339856,211.70149730002953
356,1,1164.821720994225,388.69013886567274,7.250727693041679,121.3749404904762,-142.31463147886524,5.452057021341492,2.5750548065239847,2.5750548065239847,0.32599039077439823,154.37045566353166,154.37045566353166,217.13865672912925
357,1,1168.2257737418843,385.5449966790596,7.16554563568118,118.1808092912024,-134.35800902866805,1.836783027134579,2.569910077451623,2.569910077451623,0.33643385846634066,153.92830358181507,153.92830358181507,218.6692034067629
358,1,1171.3818006763595,382.4014518973004,7.275892419393911,114.2743448576126,-127.7001197218747,2.4956165108385777,2.568180731647012,2.568180731647012,0.3148172005917678,153.42527123079978,153.42527123079978,216.42109928143827
359,1,1174.1950208892497,379.28028960960575,7.309836528462234,109.30602906453976,-122.03546993068,1.8225994854921108,2.567591367029719,2.567591367029719,0.32298229307358833,152.91919585123458,152.91919585123458,220.44619498318798
360,1,1176.1005046381495,377.1455880889058,7.316149386385169,100.6404563775871,-112.3971829745766,1.079907184559136,2.5670490358955536,2.5670490358955536,0.3279698022122767,152.45512589038756,152.45512589038756,221.01817403772384
361,1,1178.1250032388416,374.076479144856,7.160690144606812,94.01468280187443,-109.02266913041059,-1.5205256062289347,2.566167389532862,2.566167389532862,0.32730119505077204,152.05999715882768,152.05999715882768,220.56283599486792
362,1,1180.1904391642674,371.1513400127404,7.315679556101482,88.69818110448968,-105.49479617309954,1.2725550133204435,2.5649313984008657,2.5649313984008657,0.3000383047235989,151.74410802225808,151.74410802225808,215.6824403102367
363,0,1183.1470452010838,367.6348468069704,7.358098056545496,88.69818110448968,-105.49479617309954,1.2725550133204435,3.584442625212702,3.584442625212702,0.811323363492513,176.74410802225808,176.74410802225808,315.6824403102367
364,1,1184.6332557030369,364.95486596408875,7.663342158430724,81.68103286627768,-101.50271981384257,4.265795628651361,3.201421467886422,3.201421467886422,0.41988432827143995,161.4893598336689,161.4893598336689,222.0199972718279
365,1,1185.5514811986257,363.1715667296146,7.784483893525786,73.20659054515134,-93.98797980859334,4.005526137631948,2.9549505199498114,2.9549505199498114,0.39731295017945206,154.63119209088666,154.63119209088666,232.13214500586503
366,0,1187.991700883464,360.03863406932817,7.918001431446851,73.20659054515134,-93.98797980859334,4.005526137631948,4.051927686520937,4.051927686520937,0.9827159540063386,179.63119209088666,179.63119209088666,332.132145005865
367,0,1190.4319205683025,356.90570140904174,8.051518969367915,73.20659054515134,-93.98797980859334,4.005526137631948,5.520307502182922,5.520307502182922,2.1950792800684806,204.63119209088666,204.63119209088666,432.132145005865
368,0,1192.872140253141,353.7727687487553,8.18503650728898,73.20659054515134,-93.98797980859334,4.005526137631948,7.415645522491321,7.415645522491321,4.2566251505881,229.63119209088666,229.63119209088666,532.132145005865
369,0,1195.3123599379794,350.6398360884689,8.318554045210046,73.20659054515134,-93.98797980859334,4.005526137631948,9.79349730300169,9.79349730300169,7.38957578778742,254.63119209088666,254.63119209088666,632.132145005865
370,0,1197.7525796228178,347.50690342818245,8.452071583131112,73.20659054515134,-93.98797980859334,4.005526137631948,12.709418399269584,12.709418399269584,11.816153413888662,279.63119209088666,279.63119209088666,732.132145005865
371,0,1200.1927993076563,344.373970767896,8.585589121052177,73.20659054515134,-93.98797980859334,4.005526137631948,16.21896436685056,16.21896436685056,17.758580251114047,304.63119209088666,304.63119209088666,832.132145005865
372,0,1202.6330189924947,341.2410381076096,8.719106658973242,73.20659054515134,-93.98797980859334,4.005526137631948,20.377690761300173,20.377690761300173,25.4390785216858,329.63119209088666,329.63119209088666,932.132145005865
373,0,1205.0732386773332,338.10810544732317,8.852624196894308,73.20659054515134,-93.98797980859334,4.005526137631948,25.241153138173978,25.241153138173978,35.07987044782614,354.63119209088666,354.63119209088666,1032.132145005865
374,0,1207.5134583621716,334.97517278703674,8.986141734815373,73.20659054515134,-93.98797980859334,4.005526137631948,30.86490705302753,30.86490705302753,46.90317825175729,379.63119209088666,379.63119209088666,1132.132145005865
375,0,1209.95367804701,331.8422401267503,9.119659272736438,73.20659054515134,-93.98797980859334,4.005526137631948,37.304508061416385,37.304508061416385,61.131224155701474,404.63119209088666,404.63119209088666,1232.132145005865
376,0,1212.3938977318485,328.7093074664639,9.253176810657504,73.20659054515134,-93.98797980859334,4.005526137631948,44.6155117188961,44.6155117188961,77.98623038188092,429.63119209088666,429.63119209088666,1332.132145005865
377,0,1214.834117416687,325.57637480617745,9.386694348578569,73.20659054515134,-93.98797980859334,4.005526137631948,52.853473581022236,52.853473581022236,97.69041915251783,454.63119209088666,454.63119209088666,1432.132145005865
378,0,1217.2743371015254,322.443442145891,9.520211886499634,73.20659054515134,-93.98797980859334,4.005526137631948,62.07394920335034,62.07394920335034,120.46601268983444,479.63119209088666,479.63119209088666,1532.132145005865
379,0,1219.7145567863638,319.3105094856046,9.6537294244207,73.20659054515134,-93.98797980859334,4.005526137631948,72.33249414143597,72.33249414143597,146.53523321605297,504.63119209088666,504.63119209088666,1632.132145005865
380,0,1222.1547764712022,316.17757682531817,9.787246962341765,73.20659054515134,-93.98797980859334,4.005526137631948,83.68466395083468,83.68466395083468,176.12030295339565,529.6311920908867,529.6311920908867,1732.132145005865
381,0,1224.5949961560407,313.04464416503174,9.92076450026283,73.20659054515134,-93.98797980859334,4.005526137631948,96.18601418710202,96.18601418710202,209.4434441240847,554.6311920908867,554.6311920908867,1832.132145005865
382,0,1227.0352158408791,309.9117115047453,10.054282038183896,73.20659054515134,-93.98797980859334,4.005526137631948,109.89210040579356,109.89210040579356,246.72687895034232,579.6311920908867,579.6311920908867,1932.132145005865
383,0,1229.4754355257176,306.7787788444589,10.187799576104961,73.20659054515134,-93.98797980859334,4.005526137631948,124.85847816246483,124.85847816246483,288.1928296543907,604.6311920908867,604.6311920908867,2032.132145005865
384,0,1231.915655210556,303.64584618417246,10.321317114026026,73.20659054515134,-93.98797980859334,4.005526137631948,141.14070301267142,141.14070301267142,334.06351845845217,629.6311920908867,629.6311920908867,2132.132145005865
385,0,1234.3558748953944,300.512913523886,10.454834651947092,73.20659054515134,-93.98797980859334,4.005526137631948,158.79433051196887,158.79433051196887,384.5611675847489,654.6311920908867,654.6311920908867,2232.132145005865
386,0,1236.7960945802329,297.3799808635996,10.588352189868157,73.20659054515134,-93.98797980859334,4.005526137631948,177.87491621591272,177.87491621591272,439.9079992555031,679.6311920908867,679.6311920908867,2332.132145005865
387,0,1239.2363142650713,294.24704820331317,10.721869727789223,73.20659054515134,-93.98797980859334,4.005526137631948,198.43801568005856,198.43801568005856,500.32623569293696,704.6311920908867,704.6311920908867,2432.132145005865
388,0,1241.6765339499098,291.11411554302674,10.855387265710288,73.20659054515134,-93.98797980859334,4.005526137631948,220.53918445996192,220.53918445996192,566.0380991192727,729.6311920908867,729.6311920908867,2532.132145005865
389,0,1244.1167536347482,287.9811828827403,10.988904803631353,73.20659054515134,-93.98797980859334,4.005526137631948,244.23397811117835,244.23397811117835,637.2658117567327,754.6311920908867,754.6311920908867,2632.132145005865
390,0,1246.5569733195866,284.8482502224539,11.122422341552419,73.20659054515134,-93.98797980859334,4.005526137631948,269.57795218926344,269.57795218926344,714.231595827539,779.6311920908867,779.6311920908867,2732.132145005865
391,0,1248.997193004425,281.71531756216746,11.255939879473484,73.20659054515134,-93.98797980859334,4.005526137631948,296.6266622497727,296.6266622497727,797.1576735539138,804.6311920908867,804.6311920908867,2832.132145005865
392,0,1251.4374126892635,278.582384901881,11.38945741739455,73.20659054515134,-93.98797980859334,4.005526137631948,325.43566384826175,325.43566384826175,886.2662671580795,829.6311920908867,829.6311920908867,2932.132145005865
393,0,1253.877632374102,275.4494522415946,11.522974955315615,73.20659054515134,-93.98797980859334,4.005526137631948,356.0605125402861,356.0605125402861,981.7795988622582,854.6311920908867,854.6311920908867,3032.132145005865
394,0,1256.3178520589404,272.31651958130817,11.65649249323668,73.20659054515134,-93.98797980859334,4.005526137631948,388.55676388140125,388.55676388140125,1083.9198908886724,879.6311920908867,879.6311920908867,3132.132145005865
395,0,1258.7580717437788,269.18358692102174,11.790010031157745,73.20659054515134,-93.98797980859334,4.005526137631948,422.9799734271628,422.9799734271628,1192.909365459544,904.6311920908867,904.6311920908867,3232.132145005865
396,0,1261.1982914286173,266.0506542607353,11.92352756907881,73.20659054515134,-93.98797980859334,4.005526137631948,459.3856967331264,459.3856967331264,1308.9702447970951,929.6311920908867,929.6311920908867,3332.132145005865
397,0,1263.6385111134557,262.9177216004489,12.057045106999876,73.20659054515134,-93.98797980859334,4.005526137631948,497.8294893548475,497.8294893548475,1432.3247511235481,954.6311920908867,954.6311920908867,3432.132145005865
398,0,1266.0787307982941,259.78478894016246,12.190562644920941,73.20659054515134,-93.98797980859334,4.005526137631948,538.3669068478818,538.3669068478818,1563.1951066611255,979.6311920908867,979.6311920908867,3532.132145005865
399,0,1268.5189504831326,256.65185627987603,12.324080182842007,73.20659054515134,-93.98797980859334,4.005526137631948,581.0535047677846,581.0535047677846,1701.803533632049,1004.6311920908867,1004.6311920908867,3632.132145005865
400,0,1270.959170167971,253.51892361958957,12.457597720763072,73.20659054515134,-93.98797980859334,4.005526137631948,625.9448386701116,625.9448386701116,1848.3722542585413,1029.6311920908865,1029.6311920908865,3732.132145005865
401,0,1273.3993898528095,250.38599095930311,12.591115258684138,73.20659054515134,-93.98797980859334,4.005526137631948,673.0964641104183,673.0964641104183,2003.123490762824,1054.6311920908865,1054.6311920908865,3832.132145005865
402,0,1275.839609537648,247.25305829901666,12.724632796605203,73.20659054515134,-93.98797980859334,4.005526137631948,722.5639366442604,722.5639366442604,2166.27946536712,1079.6311920908865,1079.6311920908865,3932.132145005865
403,0,1278.2798292224863,244.1201256387302,12.858150334526268,73.20659054515134,-93.98797980859334,4.005526137631948,774.4028118271932,774.4028118271932,2338.062400293651,1104.6311920908865,1104.6311920908865,4032.132145005865
404,0,1280.7200489073248,240.98719297844374,12.991667872447334,73.20659054515134,-93.98797980859334,4.005526137631948,828.6686452147725,828.6686452147725,2518.69451776464,1129.6311920908865,1129.6311920908865,4132.132145005865
405,0,1283.1602685921632,237.8542603181573,13.125185410368399,73.20659054515134,-93.98797980859334,4.005526137631948,885.4169923625537,885.4169923625537,2708.3980400023083,1154.6311920908865,1154.6311920908865,4232.132145005865
406,0,1285.6004882770017,234.72132765787083,13.258702948289464,73.20659054515134,-93.98797980859334,4.005526137631948,944.7034088260925,944.7034088260925,2907.3951892288787,1179.6311920908865,1179.6311920908865,4332.132145005865
407,0,1288.04070796184,231.58839499758437,13.39222048621053,73.20659054515134,-93.98797980859334,4.005526137631948,1006.5834501609444,1006.5834501609444,3115.908187666573,1204.6311920908865,1204.6311920908865,4432.132145005865
408,0,1290.4809276466785,228.45546233729792,13.525738024131595,73.20659054515134,-93.98797980859334,4.005526137631948,1071.112671922665,1071.112671922665,3334.159257537614,1229.6311920908865,1229.6311920908865,4532.132145005865
409,0,1292.921147331517,225.32252967701146,13.65925556205266,73.20659054515134,-93.98797980859334,4.005526137631948,1138.3466296668098,1138.3466296668098,3562.370621064223,1254.6311920908865,1254.6311920908865,4632.132145005865
410,0,1295.3613670163554,222.189597016725,13.792773099973726,73.20659054515134,-93.98797980859334,4.005526137631948,1208.3408789489345,1208.3408789489345,3800.7645004686233,1279.6311920908865,1279.6311920908865,4732.132145005865
